lambda,g,g2,d_exact_tau,d_exact_weak,d_exact_hmf,d_exact_hmf_v4,d_exact_hmf_sym,d_exact_hmf_eq67,d_exact_hmf_ord,d_exact_hmf_collapsed_direct,d_sym_eq67,d_sym_ord,d_eq67_ord,d_eq67_collapsed_direct,d_exact_eq67_xonly,d_exact_eq67_zonly,d_exact_us,d_weak_tau,d_us_projector_vs_closed,q_reorg,alpha0,delta_x0,delta_y0,delta_z0,kernel_eff_v4,kernel_base_v4,lambda_paper_v4,sym_nonherm_maxabs,eq67_nonherm_maxabs,collapsed_direct_nonherm_maxabs,eq67_xonly_nonherm_maxabs,eq67_zonly_nonherm_maxabs,delta_x_amp_eq67,delta_z_amp_eq67,hx_v4,hy_v4,hz_v4,phi_v4,hx_v4_rot,hy_v4_rot,hx_eq67,hy_eq67,hz_eq67,phi_eq67,hx_eq67_rot,hy_eq67_rot,hx_num_lab,hy_num_lab,hz_num,hx_ord,hy_ord,hz_ord,hx_num_rot,hy_num_rot,exact_bloch_x,exact_bloch_y,exact_bloch_z,exact_coherence_hs,tau_bloch_x,tau_bloch_y,tau_bloch_z,tau_coherence_hs,weak_bloch_x,weak_bloch_y,weak_bloch_z,weak_coherence_hs,hmf_bloch_x,hmf_bloch_y,hmf_bloch_z,hmf_coherence_hs,sym_bloch_x,sym_bloch_y,sym_bloch_z,sym_coherence_hs,eq67_bloch_x,eq67_bloch_y,eq67_bloch_z,eq67_coherence_hs,ord_bloch_x,ord_bloch_y,ord_bloch_z,ord_coherence_hs,collapsed_direct_bloch_x,collapsed_direct_bloch_y,collapsed_direct_bloch_z,collapsed_direct_coherence_hs,eq67_xonly_bloch_x,eq67_xonly_bloch_y,eq67_xonly_bloch_z,eq67_xonly_coherence_hs,eq67_zonly_bloch_x,eq67_zonly_bloch_y,eq67_zonly_bloch_z,eq67_zonly_coherence_hs,us_bloch_x,us_bloch_y,us_bloch_z,us_coherence_hs,res_sym_minus_exact_bloch_x,res_eq67_minus_exact_bloch_x,res_ord_minus_exact_bloch_x,res_sym_minus_ord_bloch_x,res_eq67_minus_ord_bloch_x,res_sym_minus_exact_bloch_y,res_eq67_minus_exact_bloch_y,res_ord_minus_exact_bloch_y,res_sym_minus_ord_bloch_y,res_eq67_minus_ord_bloch_y,res_sym_minus_exact_bloch_z,res_eq67_minus_exact_bloch_z,res_ord_minus_exact_bloch_z,res_sym_minus_ord_bloch_z,res_eq67_minus_ord_bloch_z
1.1300000000000001,1.1300000000000001,1.2769000000000004,0.09902831779269662,0.5949863622076419,0.07796705794519071,0.07796705794519071,0.07796705794519071,0.23046153629655675,0.006088149074208984,0.18319795791217353,0.1769781120549926,0.0732964797769784,0.22437385855191416,0.0527677475927248,0.2912233049260661,0.11618851129912026,0.01339480839490442,0.6751796183807446,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,351.32989712514586,275.1428437036148,1.2769000000000004,8.326672684688674e-17,0.7165476645868533,1.3877787807814457e-15,0.9051482536448665,0.0,84.21826257849115,-21.504452968689634,-5.540844692607311,-0.0,15.504758578669874,-3.141592653589793,5.540844692607311,-6.785577717374143e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.3172928994002962,-0.0,1.4181564316860398,-0.3365266854229457,-0.0,1.4137083248157334,0.3172928994002962,-3.885717336427559e-17,0.19570244048287225,0.0,-0.8747018139769333,0.19570244048287225,0.0,0.0,-0.9051482536448666,0.0,0.9999973384218439,0.0,0.002307195099753412,0.9999973384218439,0.33652119399937824,0.0,-0.9416758922204779,0.33652119399937824,0.33652119399937824,0.0,-0.9416758922204779,0.33652119399937824,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.2075663115838493,0.0,-0.871961230261998,0.2075663115838493,0.5592378250803246,0.0,-0.8290072707759734,0.5592378250803246,0.7413932584733399,0.0,-0.6710708131712207,0.7413932584733399,0.0,0.0,-1.0,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.140818753516506,0.4477888648789943,0.011863871100977058,0.12895488241552894,0.4359249937780172,0.0,0.0,0.0,0.0,0.0,-0.06697407824354462,0.10924839284428123,0.0027405837149352408,-0.06971466195847986,0.10650780912934599
1.1400000000000001,1.1400000000000001,1.2996000000000003,0.09913690043508684,0.5950404502205229,0.07788124735132837,0.07788124735132837,0.07788124735132837,0.23035276052611742,0.0060556907200653475,0.18308962435146126,0.17697811205499264,0.07323944817953101,0.2242975227542361,0.05276774759272498,0.2911155598736942,0.116290656876065,0.01328602174543652,0.6753101279461882,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,357.5756396772179,275.1428437036148,1.2996000000000003,2.7755575615628914e-17,0.7165476645868533,1.4432899320127035e-15,0.9051482536448667,0.0,85.71544682199631,-21.886746869848107,-5.540844692607307,-0.0,15.504758578669874,-3.141592653589793,5.540844692607307,-6.785577717374139e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.31763777744197674,-0.0,1.4180820465282147,-0.3367679554007849,-0.0,1.4136529527296289,0.31763777744197674,-3.889940874325962e-17,0.1959149043200571,0.0,-0.8746548055491172,0.1959149043200571,0.0,0.0,-0.9051482536448666,0.0,0.9999963640648442,0.0,0.0026966381091597658,0.9999963640648442,0.3365211939993781,0.0,-0.9416758922204779,0.3365211939993781,0.3365211939993781,0.0,-0.9416758922204779,0.3365211939993781,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.2077149272079648,0.0,-0.8719262491115121,0.2077149272079648,0.5592378250803244,0.0,-0.8290072707759736,0.5592378250803244,0.7413932584733399,0.0,-0.6710708131712205,0.7413932584733399,0.0,0.0,-1.0,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.14060628967932098,0.4475764010418094,0.011800022887907713,0.12880626679141327,0.4357763781539017,0.0,0.0,0.0,0.0,0.0,-0.06702108667136064,0.10920138441646521,0.0027285564376051674,-0.06974964310896581,0.10647282797886004
1.1500000000000001,1.1500000000000001,1.3225000000000002,0.09924370361202015,0.5950922729345552,0.0777969160497623,0.0777969160497623,0.0777969160497623,0.23024576539451558,0.0060237418240598984,0.18298306804645137,0.17697811205499264,0.07318341037710317,0.22422245888216852,0.052767747592724804,0.291009575890003,0.11639115160189961,0.013179016270796758,0.6754372231005135,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,363.87641079803063,275.1428437036148,1.3225000000000002,8.326672684688674e-17,0.7165476645868533,1.4988010832439613e-15,0.9051482536448664,0.0,87.22582211610504,-22.272408999210615,-5.540844692607307,-0.0,15.504758578669874,-3.141592653589793,5.540844692607307,-6.785577717374139e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.3179769831004677,-0.0,1.4180087632610008,-0.3370051935220955,-0.0,1.4135984530202346,0.3179769831004677,-3.894094945565198e-17,0.19612387634629172,0.0,-0.8746085098111918,0.19612387634629172,0.0,0.0,-0.9051482536448666,0.0,0.9999952692091039,0.0,0.0030759647936988155,0.9999952692091039,0.3365211939993781,0.0,-0.9416758922204779,0.3365211939993781,0.3365211939993781,0.0,-0.9416758922204779,0.3365211939993781,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.20786106005698696,0.0,-0.8718918241847152,0.20786106005698696,0.5592378250803246,0.0,-0.8290072707759734,0.5592378250803246,0.7413932584733398,0.0,-0.6710708131712207,0.7413932584733398,0.0,0.0,-1.0,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.14039731765308636,0.4473674290155748,0.011737183710695237,0.12866013394239112,0.43563024530487954,0.0,0.0,0.0,0.0,0.0,-0.06706738240928611,0.10915508867853974,0.0027166856264765338,-0.06978406803576265,0.1064384030520632
1.16,1.16,1.3456,0.0993487725895317,0.5951419214267462,0.07771402493318313,0.07771402493318313,0.07771402493318313,0.23014050565996952,0.005992288053116174,0.18287824375237738,0.17697811205499264,0.07312834119770042,0.22414863599258117,0.05276774759272483,0.2909053082964849,0.11649003685715825,0.013073746702119395,0.6755610220772792,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,370.23221048758404,275.1428437036148,1.3456,8.326672684688674e-17,0.7165476645868533,1.4988010832439613e-15,0.9051482536448663,0.0,88.74938846081731,-22.661439356777162,-5.540844692607307,-0.0,15.504758578669874,-3.141592653589793,5.540844692607307,-6.785577717374139e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.31831066122254703,-0.0,1.4179365571082185,-0.3372384981674922,-0.0,1.4135448057394306,0.31831066122254703,-3.8981813240066975e-17,0.19632944562352891,0.0,-0.8745629100740687,0.19632944562352891,0.0,0.0,-0.9051482536448666,0.0,0.9999940641701593,0.0,0.003445522376540777,0.9999940641701593,0.3365211939993781,0.0,-0.9416758922204779,0.3365211939993781,0.3365211939993781,0.0,-0.9416758922204779,0.3365211939993781,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.20800477069488427,0.0,-0.8718579426206127,0.20800477069488427,0.5592378250803247,0.0,-0.8290072707759736,0.5592378250803247,0.7413932584733399,0.0,-0.671070813171221,0.7413932584733399,0.0,0.0,-1.0,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.14019174837584916,0.44716185973833755,0.011675325071355352,0.1285164233044938,0.43548653466698223,0.0,0.0,0.0,0.0,0.0,-0.06711298214640915,0.1091094889414167,0.002704967453456053,-0.0698179495998652,0.10640452148796065
1.17,1.17,1.3688999999999998,0.09945215101256465,0.5951894826299501,0.0776325363320467,0.0776325363320467,0.0776325363320467,0.23003693769900846,0.0059613156964248735,0.18277510784559076,0.17697811205499261,0.07307421630980002,0.224076024140284,0.05276774759272483,0.2908027140106331,0.11658735256131228,0.012970169390390371,0.6756816380307153,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,376.64303874587824,275.1428437036148,1.3688999999999998,1.3877787807814457e-16,0.7165476645868533,1.6653345369377348e-15,0.9051482536448663,0.0,90.28614585613319,-23.05383794254775,-5.54084469260731,-0.0,15.504758578669874,-3.141592653589793,5.54084469260731,-6.785577717374142e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.3186389514470798,-0.0,1.4178654040576137,-0.3374679645353058,-0.0,1.4134919915410125,0.3186389514470798,-3.902201719733352e-17,0.196531698016747,0.0,-0.8745179901990844,0.196531698016747,0.0,0.0,-0.9051482536448666,0.0,0.999992758513239,0.0,0.003805643320521579,0.999992758513239,0.3365211939993782,0.0,-0.9416758922204779,0.3365211939993782,0.3365211939993782,0.0,-0.9416758922204779,0.3365211939993782,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.20814611772716018,0.0,-0.8718245919514923,0.20814611772716018,0.5592378250803247,0.0,-0.8290072707759736,0.5592378250803247,0.7413932584733399,0.0,-0.671070813171221,0.7413932584733399,0.0,0.0,-1.0,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.1399894959826312,0.4469596073451195,0.011614419710413187,0.128375076272218,0.4353451876347063,0.0,0.0,0.0,0.0,0.0,-0.06715790202139349,0.10906456906643236,0.0026933982475920715,-0.06985130026898556,0.10637117081884029
1.18,1.18,1.3923999999999999,0.09955388098163548,0.5952350395482449,0.0775524139454834,0.0775524139454834,0.0775524139454834,0.22993501943001865,0.005930811628990819,0.1826736182468749,0.17697811205499264,0.07302101218754523,0.22400459433790226,0.05276774759272483,0.29070175147062693,0.11668313724101806,0.01286824222989282,0.675799179295555,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,383.1088955729132,275.1428437036148,1.3923999999999999,0.0,0.7165476645868533,1.3322676295501878e-15,0.9051482536448666,0.0,91.83609430205263,-23.449604756522383,-5.540844692607308,-0.0,15.504758578669874,-3.141592653589793,5.540844692607308,-6.78557771737414e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.3189619884522117,-0.0,1.4177952808302765,-0.3376936847699177,-0.0,1.4134399916581906,0.3189619884522117,-3.906157782076761e-17,0.1967307163454223,0.0,-0.8744737345738272,0.1967307163454223,0.0,0.0,-0.9051482536448666,0.0,0.9999913611093925,0.0,0.004156646074016113,0.9999913611093925,0.33652119399937813,0.0,-0.9416758922204779,0.33652119399937813,0.33652119399937813,0.0,-0.9416758922204779,0.33652119399937813,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.20828515787980578,0.0,-0.871791760087967,0.20828515787980578,0.5592378250803247,0.0,-0.8290072707759736,0.5592378250803247,0.7413932584733399,0.0,-0.6710708131712205,0.7413932584733399,0.0,0.0,-1.0,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.13979047765395583,0.4467605890164442,0.01155444153438348,0.12823603611957235,0.4352061474820607,0.0,0.0,0.0,0.0,0.0,-0.06720215764665072,0.10902031344117513,0.0026819744858601613,-0.06988413213251088,0.10633833895531497
1.19,1.19,1.4161,0.0996540031250148,0.5952786714596325,0.07747362277628463,0.07747362277628463,0.07747362277628463,0.22983471024125898,0.005900763277713,0.1825737343492459,0.17697811205499261,0.07296870607766842,0.2239343185176974,0.05276774759272483,0.29060238056441745,0.11677742809440982,0.012767924586129624,0.6759137496314837,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,389.6297809686889,275.1428437036148,1.4161,8.326672684688674e-17,0.7165476645868533,1.3322676295501878e-15,0.9051482536448664,0.0,93.39923379857566,-23.848739798701057,-5.54084469260731,-0.0,15.504758578669874,-3.141592653589793,5.54084469260731,-6.785577717374142e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.3192799021880749,-0.0,1.4177261648516488,-0.33791574808385194,-0.0,1.4133887878820992,0.3192799021880749,-3.9100511024670594e-17,0.1969265805261328,0.0,-0.8744301280893193,0.1969265805261328,0.0,0.0,-0.9051482536448666,0.0,0.9999898801871374,0.0,0.004498835773267373,0.9999898801871374,0.3365211939993782,0.0,-0.9416758922204779,0.3365211939993782,0.3365211939993782,0.0,-0.9416758922204779,0.3365211939993782,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.2084219460744146,0.0,-0.8717594353047032,0.2084219460744146,0.5592378250803247,0.0,-0.8290072707759736,0.5592378250803247,0.7413932584733398,0.0,-0.6710708131712207,0.7413932584733398,0.0,0.0,-1.0,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.1395946134732454,0.44656472483573373,0.011495365548281816,0.12809924792496358,0.4350693592874519,0.0,0.0,0.0,0.0,0.0,-0.06724576413115857,0.10897670695666728,0.002670692784616069,-0.06991645691577464,0.10630601417205121
1.2,1.2,1.44,0.0997525566667333,0.5953204541068773,0.0773961290696921,0.0773961290696921,0.0773961290696921,0.22973597092303583,0.005871158589804306,0.18247541694992975,0.17697811205499264,0.07291727596803729,0.22386516949521615,0.052767747592724706,0.290504562562907,0.11687026105171584,0.012669177227911962,0.6760254484532349,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,396.2056949332053,275.1428437036148,1.44,8.326672684688674e-17,0.7165476645868533,1.3322676295501878e-15,0.9051482536448665,0.0,94.97556434570224,-24.251243069083767,-5.540844692607308,-0.0,15.504758578669874,-3.141592653589793,5.540844692607308,-6.78557771737414e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.319592818095983,-0.0,1.417658034223888,-0.338134240874007,-0.0,1.4133383625412634,0.319592818095983,-3.9138832171172786e-17,0.19711936770690028,0.0,-0.874387156118426,0.19711936770690028,0.0,0.0,-0.9051482536448666,0.0,0.9999883233800045,0.0,0.0048325049040363055,0.9999883233800045,0.33652119399937813,0.0,-0.9416758922204779,0.33652119399937813,0.33652119399937813,0.0,-0.9416758922204779,0.33652119399937813,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.2085565354996912,0.0,-0.8717276062267945,0.2085565354996912,0.5592378250803248,0.0,-0.8290072707759734,0.5592378250803248,0.7413932584733399,0.0,-0.6710708131712207,0.7413932584733399,0.0,0.0,-1.0,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.13940182629247785,0.4463719376549662,0.011437167792790914,0.12796465849968694,0.4349347698621753,0.0,0.0,0.0,0.0,0.0,-0.06728873610205188,0.10893373498577397,0.0026595498916315297,-0.06994828599368341,0.10627418509414244
1.21,1.21,1.4641,0.09984957949068818,0.5953604598772773,0.0773199002557374,0.0773199002557374,0.0773199002557374,0.22963876360376362,0.0058419860033779875,0.18237862818624026,0.17697811205499264,0.07286670055773295,0.22379712093466625,0.05276774759272465,0.29040826005695114,0.11696167083243718,0.012571962263339828,0.6761343710472921,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,402.83663746646243,275.1428437036148,1.4641,8.326672684688674e-17,0.7165476645868533,1.1102230246251565e-15,0.9051482536448664,0.0,96.56508594343241,-24.65711456767052,-5.540844692607308,-0.0,15.504758578669874,-3.141592653589793,5.540844692607308,-6.78557771737414e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.3199008573150251,-0.0,1.4175908676995943,-0.33834924683234086,-0.0,1.4132886984819355,0.3199008573150251,-3.9176556095533966e-17,0.19730915239381627,0.0,-0.8743448044954156,0.19730915239381627,0.0,0.0,-0.9051482536448666,0.0,0.9999866977703367,0.0,0.005157933925253599,0.9999866977703367,0.33652119399937813,0.0,-0.9416758922204779,0.33652119399937813,0.33652119399937813,0.0,-0.9416758922204779,0.33652119399937813,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.20868897767955416,0.0,-0.8716962618167453,0.20868897767955416,0.5592378250803249,0.0,-0.8290072707759732,0.5592378250803249,0.7413932584733398,0.0,-0.6710708131712207,0.7413932584733398,0.0,0.0,-1.0,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.13921204160556186,0.4461821529680502,0.011379825285737888,0.12783221631982397,0.4348023276823123,0.0,0.0,0.0,0.0,0.0,-0.06733108772506224,0.1088913833627636,0.002648542678670318,-0.06997963040373256,0.10624284068409329
1.22,1.22,1.4884,0.09994510820111681,0.5953987579720907,0.07724490489487162,0.07724490489487162,0.07724490489487162,0.22954305168964662,0.005813234420030429,0.18228333147509063,0.17697811205499261,0.07281695922857323,0.22373014731592475,0.05276774759272489,0.29031343689792966,0.11705169099931205,0.012476243079409841,0.676240608776076,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,409.52260856846027,275.1428437036148,1.4884,0.0,0.7165476645868533,1.609823385706477e-15,0.9051482536448665,0.0,98.16779859176613,-25.066354294461306,-5.54084469260731,-0.0,15.504758578669874,-3.141592653589793,5.54084469260731,-6.785577717374142e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.3202041368769505,-0.0,1.4175246446569636,-0.33856084705133277,-0.0,1.413239779049329,0.3202041368769505,-3.921369713000984e-17,0.19749600657048863,0.0,-0.8743030594966479,0.19749600657048863,0.0,0.0,-0.9051482536448666,0.0,0.9999850099296543,0.0,0.005475391857126866,0.9999850099296543,0.3365211939993782,0.0,-0.9416758922204779,0.3365211939993782,0.3365211939993782,0.0,-0.9416758922204779,0.3365211939993782,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.20881932253802066,0.0,-0.8716653913620374,0.20881932253802066,0.5592378250803246,0.0,-0.8290072707759736,0.5592378250803246,0.7413932584733399,0.0,-0.6710708131712207,0.7413932584733399,0.0,0.0,-1.0,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.13902518742888956,0.4459952987913779,0.011323315967532027,0.12770187146135753,0.43467198282384584,0.0,0.0,0.0,0.0,0.0,-0.06737283272382999,0.10884963836399586,0.002637668134610527,-0.07001050085844052,0.10621197022938533
1.23,1.23,1.5129,0.10003917817967053,0.5954354145662597,0.0771711126267115,0.0771711126267115,0.0771711126267115,0.2294487998077454,0.00578489317927978,0.18218949145590851,0.1769781120549926,0.07276803201799562,0.22366422390308138,0.05276774759272489,0.29022005814164187,0.1171403540092973,0.012381984285012686,0.6763442492704396,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,416.2636082391988,275.1428437036148,1.5129,0.0,0.7165476645868533,1.27675647831893e-15,0.9051482536448662,0.0,99.78370229070342,-25.47896224945613,-5.540844692607311,-0.0,15.504758578669874,-3.141592653589793,5.540844692607311,-6.785577717374143e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.3205027698899656,-0.0,1.417459345075645,-0.3387691201245136,-0.0,1.4131915880696237,0.3205027698899656,-3.925026912636071e-17,0.19767999981074763,0.0,-0.8742619078221846,0.19767999981074763,0.0,0.0,-0.9051482536448666,0.0,0.9999832659558802,0.0,0.0057851368360122835,0.9999832659558802,0.33652119399937824,0.0,-0.9416758922204779,0.33652119399937824,0.33652119399937824,0.0,-0.9416758922204779,0.33652119399937824,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.20894761846106322,0.0,-0.8716349844632396,0.20894761846106322,0.5592378250803246,0.0,-0.8290072707759736,0.5592378250803246,0.7413932584733399,0.0,-0.6710708131712207,0.7413932584733399,0.0,0.0,-1.0,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.1388411941886306,0.44581130555111886,0.011267618650315586,0.12757357553831503,0.43454368690080325,0.0,0.0,0.0,0.0,0.0,-0.06741398439829327,0.10880848668953258,0.002626923358944988,-0.07004090775723826,0.10618156333058759
1.24,1.24,1.5376,0.10013182363932076,0.5954704929591086,0.07709849412162287,0.07709849412162287,0.07709849412162287,0.2293559737522055,0.005756952034713228,0.1820970739367157,0.1769781120549926,0.07271989959322904,0.22359932671444177,0.05276774759272476,0.2901280899953241,0.117227691261723,0.012289151657097909,0.6764453766112309,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,423.05963647867816,275.1428437036148,1.5376,8.326672684688674e-17,0.7165476645868533,1.4432899320127035e-15,0.9051482536448658,0.0,101.4127970402443,-25.894938432655003,-5.540844692607311,-0.0,15.504758578669874,-3.141592653589793,5.540844692607311,-6.785577717374143e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.32079686571243243,-0.0,1.417394949514393,-0.3389741422423231,-0.0,1.4131441098327668,0.32079686571243243,-3.928628547712337e-17,0.19786119938510813,0.0,-0.8742213365784884,0.19786119938510813,0.0,0.0,-0.9051482536448666,0.0,0.9999814715076842,0.0,0.006087416638165588,0.9999814715076842,0.33652119399937824,0.0,-0.9416758922204779,0.33652119399937824,0.33652119399937824,0.0,-0.9416758922204779,0.33652119399937824,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.20907391235558992,0.0,-0.8716050310226436,0.20907391235558992,0.5592378250803247,0.0,-0.8290072707759734,0.5592378250803247,0.7413932584733396,0.0,-0.6710708131712209,0.7413932584733396,0.0,0.0,-1.0,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.13865999461427012,0.44563010597675834,0.011212712970481792,0.12744728164378832,0.4344173930062766,0.0,0.0,0.0,0.0,0.0,-0.06745455564198943,0.10876791544583642,0.0026163055558448,-0.07007086119783423,0.10615160988999162
